0,,100,Percent Change,,,
-0.103205271,,100.1032053,0.103205271,,,
-0.050208195,,100.1534653,0.050208195,,,
-0.087360483,,100.2409598,0.087360483,,,
-0.089052905,,100.3302273,0.089052905,,,
0.082259174,,100.2476965,-0.082259174,,,
-0.129547191,,100.3775646,0.129547191,,,
-0.050237156,,100.4279914,0.050237156,,,
0.138008612,,100.2893921,-0.138008612,,,
0.081991958,,100.2071629,-0.081991958,,,
-0.128195825,,100.3356243,0.128195825,,,
0.058055855,,100.2773736,-0.058055855,,,
-0.082454952,,100.3600573,0.082454952,,,
-0.073770197,,100.4340931,0.073770197,,,
0.131560776,,100.3019612,-0.131560776,,,
-0.085908488,,100.3881291,0.085908488,,,
0.027184912,,100.3608387,-0.027184912,,,
-0.121387283,,100.482664,0.121387283,,,
-0.086303013,,100.5693835,0.086303013,,,
0.023268886,,100.5459822,-0.023268886,,,
-0.02864626,,100.5747848,0.02864626,,,
-0.052819911,,100.6279083,0.052819911,,,
-0.045877465,,100.6740739,0.045877465,,,
0.035616326,,100.6382175,-0.035616326,,,
0.326422327,,100.3097118,-0.326422327,,,
0.039483631,,100.2701059,-0.039483631,,,
-0.091761535,,100.3621153,0.091761535,,,
-0.074530415,,100.4369156,0.074530415,,,
0.048196919,,100.3885081,-0.048196919,,,
-0.032097209,,100.42073,0.032097209,,,
0.038591857,,100.3819758,-0.038591857,,,
0.007218852,,100.3747294,-0.007218852,,,
-0.086323049,,100.4613759,0.086323049,,,
0.031592418,,100.4296377,-0.031592418,,,
-0.130123617,,100.5603204,0.130123617,,,
0.035442141,,100.5246797,-0.035442141,,,
0.059862317,,100.4645033,-0.059862317,,,
-0.016322244,,100.4809013,0.016322244,,,
-0.073915779,,100.5551726,0.073915779,,,
0.117544944,,100.4369751,-0.117544944,,,
-0.013141274,,100.4501738,0.013141274,,,
-0.056135903,,100.5065624,0.056135903,,,
-0.052414572,,100.5592425,0.052414572,,,
0.438263896,,100.1185276,-0.438263896,,,
0.398378961,,99.71967645,-0.398378961,,,
0.002373095,,99.71731,-0.002373095,,,
0.074951088,,99.6425708,-0.074951088,,,
-0.112096313,,99.75426644,0.112096313,,,
0.153872101,,99.60077246,-0.153872101,,,
-0.324695738,,99.92417192,0.324695738,,,
0.09593584,,99.82830883,-0.09593584,,,
0.011687705,,99.81664119,-0.011687705,,,
-0.041878451,,99.85844285,0.041878451,,,
0.500520379,,99.358631,-0.500520379,,,
-0.088714807,,99.44677681,0.088714807,,,
-0.156582038,,99.6024926,0.156582038,,,
-0.165195325,,99.76703127,0.165195325,,,
-0.047068408,,99.81399002,0.047068408,,,
-0.170300228,,99.98397347,0.170300228,,,
-0.413804032,,100.3977112,0.413804032,,,
-0.05780873,,100.4557498,0.05780873,,,
0.053553791,,100.401952,-0.053553791,,,
-0.050321879,,100.4524761,0.050321879,,,
-0.328615622,,100.7825786,0.328615622,,,
-0.410491083,,101.1962821,0.410491083,,,
0.025676578,,101.1702984,-0.025676578,,,
-0.031372281,,101.2020378,0.031372281,,,
-0.123701929,,101.3272267,0.123701929,,,
-0.070830025,,101.3989968,0.070830025,,,
0.168475092,,101.2281647,-0.168475092,,,
0.043953033,,101.1836719,-0.043953033,,,
-0.07865419,,101.2632571,0.07865419,,,
-0.071105072,,101.3352604,0.071105072,,,
-1.089816966,,102.4396293,1.089816966,,,
0.060722919,,102.3774249,-0.060722919,,,
0.127638769,,102.2467517,-0.127638769,,,
0.009272484,,102.2372708,-0.009272484,,,
-0.16666283,,102.4076624,0.16666283,,,
-0.03057028,,102.4389687,0.03057028,,,
-0.532658555,,102.9846186,0.532658555,,,
0.043230268,,102.9400981,-0.043230268,,,
0.161598569,,102.7737484,-0.161598569,,,
-0.012839293,,102.7869438,0.012839293,,,
0.094772348,,102.6895302,-0.094772348,,,
-0.191671327,,102.8863566,0.191671327,,,
-0.045353329,,102.9330189,0.045353329,,,
-0.226520177,,103.166183,0.226520177,,,
-0.077969281,,103.2466209,0.077969281,,,
0.292396977,,102.9447309,-0.292396977,,,
0.107639617,,102.8339216,-0.107639617,,,
0.17765937,,102.6512275,-0.17765937,,,
-0.02318733,,102.6750296,0.02318733,,,
-0.040083429,,102.7161853,0.040083429,,,
-0.936013092,,103.6776222,0.936013092,,,
0.804583531,,102.8434491,-0.804583531,,,
0.020728818,,102.8221309,-0.020728818,,,
0.102886157,,102.7163412,-0.102886157,,,
-0.066227056,,102.7843672,0.066227056,,,
-0.015430599,,102.8002274,0.015430599,,,
0.90699418,,101.8678354,-0.90699418,,,
0.086859499,,101.7793535,-0.086859499,,,
-0.096591101,,101.8776633,0.096591101,,,
0.005379358,,101.8721829,-0.005379358,,,
0.089881158,,101.780619,-0.089881158,,,
-0.10296359,,101.885416,0.10296359,,,
0.051788306,,101.8326512,-0.051788306,,,
0.142535634,,101.6875034,-0.142535634,,,
-0.133930327,,101.8236938,0.133930327,,,
-0.611452932,,102.4462978,0.611452932,,,
0.06012472,,102.3847022,-0.06012472,,,
-0.140137643,,102.5281818,0.140137643,,,
-0.189648005,,102.7226244,0.189648005,,,
-0.056074344,,102.7802254,0.056074344,,,
0.17894207,,102.5963084,-0.17894207,,,
0.231156119,,102.3591507,-0.231156119,,,
-0.123448447,,102.4855115,0.123448447,,,
0.060427222,,102.4235824,-0.060427222,,,
-0.14646302,,102.573595,0.14646302,,,
0.026526849,,102.5463855,-0.026526849,,,
-0.817648089,,103.3848541,0.817648089,,,
-0.092101289,,103.4800728,0.092101289,,,
-0.09585102,,103.5792595,0.09585102,,,
-0.078479684,,103.6605482,0.078479684,,,
-0.021110046,,103.682431,0.021110046,,,
-0.046534439,,103.7306791,0.046534439,,,
-0.246734481,,103.9866184,0.246734481,,,
-0.024038598,,104.0116153,0.024038598,,,
-0.045623282,,104.0590688,0.045623282,,,
-0.049289551,,104.1103591,0.049289551,,,
-0.022528267,,104.1338133,0.022528267,,,
-0.070273671,,104.206992,0.070273671,,,
0.033761547,,104.1718101,-0.033761547,,,
-0.145234355,,104.3231034,0.145234355,,,
-0.548575594,,104.8953944,0.548575594,,,
-0.090843398,,104.990685,0.090843398,,,
0.032132754,,104.9569486,-0.032132754,,,
-0.058623493,,105.018478,0.058623493,,,
-0.17938964,,105.2068703,0.17938964,,,
0.334571212,,104.8548784,-0.334571212,,,
0.417966455,,104.4166202,-0.417966455,,,
0.051253817,,104.3631027,-0.051253817,,,
0.080368757,,104.2792273,-0.080368757,,,
-0.104147378,,104.3878314,0.104147378,,,
0.188068064,,104.1915112,-0.188068064,,,
-0.89575585,,105.1248128,0.89575585,,,
-0.085820832,,105.2150318,0.085820832,,,
-0.161035098,,105.3844649,0.161035098,,,
-0.066123824,,105.4541492,0.066123824,,,
-0.120987392,,105.5817354,0.120987392,,,
0.152998157,,105.4201973,-0.152998157,,,
-0.058262979,,105.4816182,0.058262979,,,
-0.198180002,,105.6906617,0.198180002,,,
-0.120410734,,105.8179246,0.120410734,,,
-0.02365979,,105.8429609,0.02365979,,,
0.073616347,,105.7650432,-0.073616347,,,
-0.005987624,,105.771376,0.005987624,,,
-0.098262235,,105.8753093,0.098262235,,,
-0.137628337,,106.0210237,0.137628337,,,
-0.086547112,,106.1127819,0.086547112,,,
0.097957874,,106.008836,-0.097957874,,,
0.0468067,,105.9592168,-0.0468067,,,
-0.164061979,,106.1330556,0.164061979,,,
-0.190975619,,106.3357439,0.190975619,,,
0.128454062,,106.1991513,-0.128454062,,,
-0.142540972,,106.3505286,0.142540972,,,
0.02802305,,106.3207259,-0.02802305,,,
0.028185211,,106.2907592,-0.028185211,,,
-0.170317817,,106.4717913,0.170317817,,,
-0.030618841,,106.5043917,0.030618841,,,
-0.2368045,,106.7565989,0.2368045,,,
-0.123809415,,106.8887736,0.123809415,,,
-0.094948446,,106.9902629,0.094948446,,,
-0.090908053,,107.0875256,0.090908053,,,
0.132188085,,106.9459687,-0.132188085,,,
0.065593219,,106.8758194,-0.065593219,,,
-0.007564469,,106.883904,0.007564469,,,
-0.281217617,,107.1844803,0.281217617,,,
-0.167512429,,107.3640277,0.167512429,,,
-0.137714964,,107.511884,0.137714964,,,
0.100961345,,107.4033385,-0.100961345,,,
0.021557299,,107.3801853,-0.021557299,,,
-0.020698815,,107.4024117,0.020698815,,,
-0.074384644,,107.4823026,0.074384644,,,
0.188021808,,107.2802124,-0.188021808,,,
-0.038853813,,107.3218949,0.038853813,,,
-0.08010849,,107.4078688,0.08010849,,,
-0.432843426,,107.8727767,0.432843426,,,
-0.115490576,,107.9973596,0.115490576,,,
0.045433632,,107.9482925,-0.045433632,,,
0.115690486,,107.8234066,-0.115690486,,,
-0.131566786,,107.9652664,0.131566786,,,
-0.143514366,,108.1202121,0.143514366,,,
