,0
0,-0.10320527118510188
1,0.01841720710602932
2,-0.2212974651051968
3,0.063021372465447
4,-0.26831309663880487
5,-0.139595824201018
6,-0.02510894626927282
7,-0.2540556531608969
8,0.00810362970041728
9,-0.04172811971654005
10,-0.017889409829572097
11,-0.09741291920845657
12,1.2287580119974846
13,2.2223561313649958
14,-0.14045418345922026
15,-0.2861959983321207
16,-0.05281991122010802
17,0.044791325120612416
18,0.015197923729806426
19,0.047414043865260554
20,-0.1339718406790387
21,0.07559295922003953
22,1.0940053324159242
23,1.1989829594049783
24,0.0051563225107832235
25,0.0334348762909598
26,0.027695136505618195
27,0.028874137349407206
28,-0.0938595946304574
29,0.06559443895457384
30,0.31148229260006766
31,0.01870239390642621
32,-0.08465656371312166
33,0.025150621135558503
34,-0.12578686987236
35,0.0030718362878874228
36,0.053536491706054345
37,-0.15128049738514007
38,-0.38055490110284307
39,0.05810903059469285
40,0.5553771889801941
41,0.09940077943727127
42,3.3391797839420136
43,-0.2217180917045631
44,-0.1651953254674284
45,0.08094645080946039
46,-0.04345808671247353
47,0.005976741935673701
48,0.038252707663677214
49,0.03260505917109434
50,0.22642840481758345
51,-0.1071658619726499
52,-0.06508322210435634
53,0.021429918452016982
54,0.002858580314672521
55,-0.009073115616587246
56,-0.20852506244890529
57,-0.08352079237093742
58,-0.18889386784322523
59,4.083745542390555
60,0.006623203096201368
61,0.0
62,-0.05375288683601847
63,1.4623663428615306
64,0.11542754948773545
65,0.05108355518191583
66,0.016900751792060357
67,0.006725893520341179
68,-0.22652017737841015
69,0.17227615838841298
70,0.011069293779065376
71,0.04014592169799583
72,-0.10619797342730922
73,4.6822450062075
74,0.19181133543118417
75,0.05345356512038038
76,0.07349011223944203
77,-0.03518914163629841
78,-0.07839930464221741
79,0.028548654256016937
80,-0.1322485641100835
81,0.041065086746455655
82,0.037849685904103175
83,0.01327533612021446
84,0.10181116707747954
85,-0.04804176370653489
86,0.07622685565636654
87,-0.24322579914620543
88,-0.21346635657869606
89,2.6142127674016113
90,-0.10695609497430786
91,-0.15021241590696438
92,0.04316230153804284
93,-0.017336659256873912
94,0.028834900406507328
95,-0.073799475305114
96,-0.22273951344196116
97,0.05680520666819324
98,0.039951145456413296
99,-0.2729091636654587
100,-0.024038597824050042
101,0.037423452029940824
102,0.00793574315400237
103,0.0022684738841923452
104,0.02411539072607186
105,0.043330273607874496
106,-0.021103579579990386
107,0.05339855996141106
108,-0.05862349290679968
109,-0.1250171726885528
110,0.34221963656324395
111,0.500311985932151
112,0.05740625530229985
113,0.042702146906624806
114,-0.5718745087470833
115,0.08537668192063383
116,-0.16103509782323044
117,0.15038228018889138
118,-0.12790234543730825
119,0.010936010319111254
120,-0.24683230021591923
121,0.6989571470038061
122,0.042979782756728334
123,0.020061074827811134
124,-0.16127344330918364
125,-0.08210470557076976
126,-0.0817783475248236
127,0.03288273849657206
128,-0.38147744703554354
129,-0.14429917431295772
130,-0.08603933386734809
131,-0.2912326827788419
132,-0.036189810482625505
133,0.0025534088007531284
134,0.8945335322446196
135,-0.1500634752560433
136,-0.09723086052734858
137,0.025153924869797773
138,0.06911086868363994
139,-0.06375716340554828
140,-0.2894617819990987
141,-0.25087698215133547
142,0.8823208198975914
143,-0.15058564271489971
144,-0.001753649603560824
145,-0.021376180827069467
146,-0.4900382771309817
147,-0.09291096223489437
148,-0.4328434263335987
149,-0.06743848827305934
150,-0.0791600747878647
151,-0.37127886220993167
152,-0.14351436590376437
153,0.01157775912472141
154,-0.015352617766177794
155,0.04368580934470865
156,0.038251777838313
157,0.10586375594221838
158,0.01994669318517312
159,-0.18515221648566516
160,-0.02637841557472572
161,-0.04429615141230774
162,0.07953936333926577
163,0.05982394667122468
164,-0.11144351321107045
165,-0.002462207970679007
166,-0.40312525023737805
167,-0.11959328974614157
168,0.008150718427607857
169,-0.10763899001076878
170,-0.2411700004073953
171,-0.07133449115894898
172,0.09269060052981913
173,0.0656619895874676
174,0.04544448199117382
175,0.04254550328999768
176,-0.17809480517967166
177,-0.028602648155289248
178,-0.051444539279074934
179,0.2412587617335539
180,-0.11415992927938315
181,0.04751903694752
182,0.03225087663746497
183,0.007086042268235684
184,0.057612536487939764
185,-0.1040569411960683
186,-0.14129536718834196
187,1.5161761686811193
188,0.03837412691423774
189,0.505847383008419
190,-0.02772067892171941
191,0.03006366423013655
192,-0.051844302134453485
193,-0.04007567229887022
194,0.02056621734378489
195,0.013398578585699056
196,-0.14200673337917313
197,0.02876569037657327
198,0.02396655078021019
199,-0.18267995876455156
200,-0.12739220992020006
201,-0.1804749462390312
202,-0.16834765855699035
203,1.5229416760393375
204,0.051103608259270177
205,-0.28387790960548986
206,0.02350513099811021
207,-0.14335972863639843
208,0.48684601494821306
209,-0.17805950545370403
210,0.04489305730298733
211,0.02510770635395952
212,-0.1019660766706394
213,-0.04553233807833717
214,2.8822026156640446
215,-0.11418797096759617
216,2.4731363233937187
217,-0.03706535084671161
218,0.04469597854592599
219,-0.17986782081851693
220,0.18778115176401594
221,0.04769918111468596
222,-0.059403641041216294
223,-0.2379051001799679
224,-0.36618569560885883
225,0.02549749768743194
226,0.008018722231464064
227,0.03982477100756022
228,-0.24467856887470957
229,0.11721755936934947
230,1.3246391323498443
231,-0.14088427881532387
232,0.10275155945951304
233,-0.20159331584572038
234,0.042361517456595645
235,0.9455545549688665
236,0.04032061440936553
237,-0.06912330234143371
238,-0.07540512126447885
239,-0.14185598954235357
240,0.07828320991386264
241,-0.7082653203638487
242,2.2649502017029977
243,0.5593114661907583
244,2.85440753207446
245,-0.03618306283760391
246,-0.04447061934352625
247,0.02427708243417777
248,-0.17209263198374866
249,-0.05951136740891218
250,2.033462666560223
251,-0.14954650269023648
252,0.12020798777419195
253,-0.06191463369488508
254,-0.10023197251064536
255,-0.11851706743719442
256,0.05492594152218093
257,0.0639026015324466
258,1.6584766584771933
259,-0.00322698490013793
260,0.15130640161393719
261,0.16374912168147907
262,12.37107136127923
263,0.02000363702490921
264,-0.19749859318556892
265,0.13851251440951967
266,0.0499329214368715
267,0.042786807200227456
268,0.07417681823663774
269,0.005097971007541181
270,0.011978127938515215
271,1.3844292149907766
272,-0.05929751572102171
273,0.1755022636814803
274,0.00891885624587503
275,-0.7857902144413791
276,0.044835859185705214
277,-0.09060506154978384
278,0.022853140377642883
279,-0.14435633220951352
280,0.05439920095600773
281,-0.04939972212656995
282,-0.19315532511909417
283,-0.05142904817525273
284,-0.16496955918846837
285,-0.0372941085428232
286,-0.06191177868619381
287,0.014749262536873156
288,0.060353958213763825
289,1.2929499204521127
290,-0.0049240918610193715
291,-0.06844233852633246
292,-0.04262247976628427
293,0.026049932030639295
294,0.23361246254664714
295,0.02555776053881773
296,0.03369556060988089
297,-0.08297013914283824
298,0.009923976326803374
299,-0.050135885121339464
300,0.06306768460122954
301,0.5786396912335746
302,0.07698780727982164
303,-0.040012056808866166
304,0.9806530984025927
305,-0.13114521254875386
306,-0.4082266201008943
307,-0.0019267822736111894
308,-0.19030962005344637
309,-0.07089451289997808
310,-0.05159451623998821
311,0.12940596499876755
312,0.035361983715037765
313,-0.08968003882040707
314,-0.06554330318423604
315,0.0007050240627758993
316,0.4597786159798023
317,0.008673026886381094
318,0.9861712876013369
319,0.06830175027134026
320,-0.08523576911574303
321,0.017303817963836145
322,0.08363474761440483
323,-0.2712118512328747
324,-0.13403424636478667
325,-0.07561953919343667
326,-0.16057447763426375
327,-0.07025467319031489
328,0.013185405639582929
329,0.014787035230900272
330,0.02882909984268997
331,-0.045459938429261035
332,-0.050613881232775576
333,-0.06258527243369091
334,-0.04159931837261098
335,1.282083401184928
336,-0.06770141169980694
337,1.3148145822604695
338,-0.022473179703836364
339,0.13139377031621344
340,-0.10314902058020965
341,0.00959241518448493
342,-0.4015297544633235
343,0.22838811763687722
344,0.008896633391217044
345,0.9047499371701455
346,0.007955741597514027
347,0.02432024903935016
348,-0.07156569706692381
349,0.015200063232263045
350,-0.11964180411085615
351,-0.17034700315456708
352,-0.0053860931076092486
353,0.021789483738476265
354,-0.10324360972011033
355,-0.03376530733562499
356,0.017386403832201035
357,0.06283850504204196
358,0.025581838084819213
359,-0.041026223316522406
360,-0.09015078792504821
361,0.018292682926829267
362,-0.004621765514421489
363,0.06798116713866915
364,-0.22702350256365525
365,-0.021381442566244996
366,-0.11492350256567559
367,0.06652632076922167
368,1.123668523692954
369,0.03306194982848254
370,0.04467349885209387
371,-0.09495689146095924
372,-0.058262084645805706
373,0.041837552444247306
374,-0.10372465818010373
375,-0.08304383983392262
376,-0.07834623371720872
377,-0.869631820511763
378,0.01306110817565355
379,0.09933637371826423
380,-0.1376396439627475
381,-0.015112110775296655
382,0.5357393788933693
383,-0.12289080291447603
384,-0.11391443255176358
385,0.5077356425639461
386,-0.15668531968092136
387,0.11400836659824823
388,0.0586780669768287
389,0.09007391447466423
390,-0.14006740445060248
391,-0.028340226362700702
392,-0.08576750537543201
393,-0.08024779946421998
394,-0.14973505646533458
395,0.04295997212107884
396,-0.107501079809943
397,-0.057415237764872645
398,0.014647941216908556
399,0.05240593578643571
400,-0.18657511542559746
401,0.03488317093937102
402,-0.05923293351103213
403,0.32914599637701747
404,-0.016396936081559982
405,0.037020061347536645
406,0.19709288001971143
407,-0.0027127305821098794
408,0.021812851550457486
409,-0.17528707315800426
410,-0.05623329847797627
411,-0.002146258838820604
412,1.8568814183639268
413,0.009316137296575527
414,0.6152014288553224
415,0.01605511282365648
416,-0.0006958821175686511
417,-0.11194138173287836
418,0.17091507106778084
419,-0.04470834788682522
420,0.026935597854418226
421,-0.17701588484650863
422,0.058639904309007625
423,-0.07361304735852015
424,0.026822470232774467
425,-0.21192052980133133
426,0.0526349648222985
427,-0.012216209198164298
428,0.06965671290853728
429,0.3507473209249902
430,-0.032354507105722706
431,-0.03833076819540233
432,-0.1348006950661061
433,-0.002704069036076562
434,-0.02108147991989038
435,-0.32440477934496537
436,0.061000881448137034
437,-0.10583922462275935
438,-0.09374672061377771
439,-0.1293244315794422
440,-0.027404928222415643
441,-0.04854567202497981
442,0.9981951883369213
443,0.6600122224485724
444,-0.004355931908080864
445,0.032276073833695476
446,-0.030222191225103015
447,-0.7710888253816839
448,0.002053677255819909
449,0.025396000425241805
450,0.6066626459003257
451,-0.03497205779840413
452,0.04160327120578167
453,-0.1382825168843597
454,-0.17826926285181682
455,-0.10197303459542569
456,0.02111888444698917
457,1.2693002163168403
458,-0.08286503476522265
459,-0.0343572919773372
460,-0.29661295233773066
461,-0.020947536746682854
462,-0.04922377887164642
463,10.180273212757545
464,-0.006338975218758629
465,0.05399440582549265
466,-0.0692878908908098
467,0.23701839098022948
468,0.07148446463136747
469,-0.16351052864085164
470,0.038403365316443734
471,-0.06270848804178795
472,-0.05948411691462581
473,-0.11392711737210581
474,-0.2915049179546886
475,0.04750948695730557
476,-0.07706942306992146
477,-0.183882721803252
478,0.6517130204606958
479,0.026270688166930317
480,-0.5474264936367562
481,-0.40441638791780943
482,0.08690282163593534
483,-0.38762996873746663
484,-0.8404106902914288
485,0.2596496170888461
486,0.13781365307794294
487,0.04359114686079758
488,0.9917650358206709
489,0.03955195544867738
490,0.07895775759968185
491,-0.16888433981576256
492,-0.12874931072953855
493,0.0768744068332783
494,2.509414239115101
495,0.12248805033030724
496,2.8544668225593597
497,-0.32175303347669093
498,-0.29033322335862394
499,0.023785827402526192
500,0.0563225152383694
501,-0.14816108152601287
502,-0.1802183822749966
503,-0.1715010718816956
504,0.12486979656890201
505,0.0005646491960003431
506,0.03923578810142969
507,1.2246292885758223
508,0.06674469363869409
509,0.023940550824193364
510,0.01665428271285105
511,-0.37408764960627594
512,-0.12553700511923488
513,-0.09480190884924575
514,-0.3096150384447189
515,0.0003225411078653707
516,-0.12442437691606194
517,0.10008276074445827
518,-0.021373519803999312
519,0.050542532500771224
520,-0.0359913933624549
521,0.15101781420550336
522,0.17289345563822586
523,0.05207992138879671
524,0.0016402477430191057
525,-0.18435853647280231
526,-0.015572786555494274
527,0.13471037269869782
528,0.024663153249047106
529,-0.04770454295028935
530,0.08732890004398788
531,0.03448452028200442
532,0.008936778674290395
533,-0.34211855251636053
534,-0.020353652742292987
535,0.004170088277558741
536,-0.12409740038450202
537,0.08194614049746127
538,-0.05896818386889007
539,0.013078483661466205
540,0.2262573581578654
541,0.039389588442331216
542,0.002851819460814848
543,0.12597686777117623
544,1.770374569397872
545,0.043576672999390664
546,1.3550494350281088
547,0.024424153609141807
548,0.0006255160507441376
549,-0.13903415104619612
550,1.0293226125523824
551,0.1227894689595952
552,-0.0021599664721618714
553,0.028125978816027627
554,0.10957228585625531
555,-0.15324305060584648
556,0.06882598869333059
557,-0.049525803198757906
558,0.04119799950179047
559,-0.07456836389360652
560,2.498237770764208
561,0.027042332385260978
562,-0.007751445453964847
563,0.0010067942372427663
564,0.08659993377652354
565,-0.2793327893428505
566,-0.1783644436562122
567,0.30733901664097873
568,-0.02862811079580578
569,-0.043307483130226435
570,0.04792233489982686
571,-0.15000738952658124
572,-0.15187167089556186
573,0.004303084697000247
574,0.01139043326745017
575,0.007700790409127593
576,-0.13805004314063848
577,0.04250626813447102
578,0.11145910095799334
