,index,date,close,high,low,open,volume,date1,year,month,day,time,Size of Candle,is_forty_point
87,122114,2022-01-04 10:15:00+05:30,17731.5,17733.05,17722.45,17722.45,0,2022-01-04,2022,1,4,10:15:00,9.049999999999272,False
88,122115,2022-01-04 10:20:00+05:30,17708.4,17731.45,17699.15,17731.45,0,2022-01-04,2022,1,4,10:20:00,-23.049999999999272,False
89,122116,2022-01-04 10:25:00+05:30,17711.75,17714.9,17699.25,17708.35,0,2022-01-04,2022,1,4,10:25:00,3.400000000001455,False
155,122182,2022-01-05 09:40:00+05:30,17796.5,17798.1,17750.1,17752.35,0,2022-01-05,2022,1,5,09:40:00,44.150000000001455,True
156,122183,2022-01-05 09:45:00+05:30,17814.35,17826.2,17795.45,17796.4,0,2022-01-05,2022,1,5,09:45:00,17.94999999999709,False
157,122184,2022-01-05 09:50:00+05:30,17819.1,17821.7,17810.3,17815.05,0,2022-01-05,2022,1,5,09:50:00,4.049999999999272,False
158,122185,2022-01-05 09:55:00+05:30,17842.8,17842.8,17816.05,17819.85,0,2022-01-05,2022,1,5,09:55:00,22.950000000000728,False
159,122186,2022-01-05 10:00:00+05:30,17839.4,17843.6,17833.5,17842.15,0,2022-01-05,2022,1,5,10:00:00,-2.75,False
160,122187,2022-01-05 10:05:00+05:30,17842.25,17843.15,17825.65,17839.55,0,2022-01-05,2022,1,5,10:05:00,2.7000000000007276,False
161,122188,2022-01-05 10:10:00+05:30,17845.75,17853.45,17841.7,17841.85,0,2022-01-05,2022,1,5,10:10:00,3.900000000001455,False
162,122189,2022-01-05 10:15:00+05:30,17847.95,17853.45,17840.4,17845.7,0,2022-01-05,2022,1,5,10:15:00,2.25,False
163,122190,2022-01-05 10:20:00+05:30,17832.65,17849.45,17826.0,17847.9,0,2022-01-05,2022,1,5,10:20:00,-15.25,False
164,122191,2022-01-05 10:25:00+05:30,17824.25,17841.15,17824.25,17831.4,0,2022-01-05,2022,1,5,10:25:00,-7.150000000001455,False
676,122703,2022-01-14 09:20:00+05:30,18181.0,18181.2,18129.1,18132.7,0,2022-01-14,2022,1,14,09:20:00,48.29999999999927,True
677,122704,2022-01-14 09:25:00+05:30,18183.25,18183.25,18167.8,18182.15,0,2022-01-14,2022,1,14,09:25:00,1.0999999999985448,False
678,122705,2022-01-14 09:30:00+05:30,18195.3,18197.6,18167.6,18182.5,0,2022-01-14,2022,1,14,09:30:00,12.799999999999272,False
679,122706,2022-01-14 09:35:00+05:30,18217.25,18223.85,18194.15,18194.35,0,2022-01-14,2022,1,14,09:35:00,22.900000000001455,False
680,122707,2022-01-14 09:40:00+05:30,18223.9,18228.1,18207.6,18216.9,0,2022-01-14,2022,1,14,09:40:00,7.0,False
681,122708,2022-01-14 09:45:00+05:30,18229.1,18229.25,18216.8,18224.65,0,2022-01-14,2022,1,14,09:45:00,4.44999999999709,False
682,122709,2022-01-14 09:50:00+05:30,18213.5,18230.9,18209.55,18228.75,0,2022-01-14,2022,1,14,09:50:00,-15.25,False
683,122710,2022-01-14 09:55:00+05:30,18202.85,18214.45,18201.5,18214.45,0,2022-01-14,2022,1,14,09:55:00,-11.600000000002183,False
684,122711,2022-01-14 10:00:00+05:30,18193.75,18202.05,18187.05,18202.05,0,2022-01-14,2022,1,14,10:00:00,-8.299999999999272,False
685,122712,2022-01-14 10:05:00+05:30,18185.1,18206.45,18184.2,18194.85,0,2022-01-14,2022,1,14,10:05:00,-9.75,False
750,122777,2022-01-17 09:15:00+05:30,18296.4,18297.55,18234.05,18235.65,0,2022-01-17,2022,1,17,09:15:00,60.75,True
751,122778,2022-01-17 09:20:00+05:30,18299.45,18304.0,18282.95,18295.6,0,2022-01-17,2022,1,17,09:20:00,3.850000000002183,False
752,122779,2022-01-17 09:25:00+05:30,18256.75,18300.7,18245.2,18300.7,0,2022-01-17,2022,1,17,09:25:00,-43.95000000000073,False
753,122780,2022-01-17 09:30:00+05:30,18255.65,18268.65,18244.9,18257.5,0,2022-01-17,2022,1,17,09:30:00,-1.8499999999985448,False
754,122781,2022-01-17 09:35:00+05:30,18276.15,18284.25,18249.85,18255.6,0,2022-01-17,2022,1,17,09:35:00,20.55000000000291,False
755,122782,2022-01-17 09:40:00+05:30,18263.45,18279.2,18253.6,18276.0,0,2022-01-17,2022,1,17,09:40:00,-12.549999999999272,False
756,122783,2022-01-17 09:45:00+05:30,18253.5,18262.25,18237.05,18262.25,0,2022-01-17,2022,1,17,09:45:00,-8.75,False
757,122784,2022-01-17 09:50:00+05:30,18257.4,18267.9,18238.5,18252.65,0,2022-01-17,2022,1,17,09:50:00,4.75,False
758,122785,2022-01-17 09:55:00+05:30,18261.05,18271.3,18252.3,18257.75,0,2022-01-17,2022,1,17,09:55:00,3.2999999999992724,False
759,122786,2022-01-17 10:00:00+05:30,18279.85,18284.25,18261.35,18261.35,0,2022-01-17,2022,1,17,10:00:00,18.5,False
906,122933,2022-01-19 09:45:00+05:30,18022.2,18024.4,17961.3,17964.85,0,2022-01-19,2022,1,19,09:45:00,57.35000000000218,True
907,122934,2022-01-19 09:50:00+05:30,18020.85,18035.95,18013.8,18021.35,0,2022-01-19,2022,1,19,09:50:00,-0.5,False
908,122935,2022-01-19 09:55:00+05:30,18048.45,18048.45,18019.9,18020.7,0,2022-01-19,2022,1,19,09:55:00,27.75,False
909,122936,2022-01-19 10:00:00+05:30,18042.05,18054.9,18021.5,18048.5,0,2022-01-19,2022,1,19,10:00:00,-6.450000000000728,False
910,122937,2022-01-19 10:05:00+05:30,18042.45,18045.25,18028.2,18041.45,0,2022-01-19,2022,1,19,10:05:00,1.0,False
911,122938,2022-01-19 10:10:00+05:30,18038.1,18045.8,18033.55,18042.65,0,2022-01-19,2022,1,19,10:10:00,-4.55000000000291,False
912,122939,2022-01-19 10:15:00+05:30,18053.85,18065.2,18038.7,18038.7,0,2022-01-19,2022,1,19,10:15:00,15.149999999997817,False
913,122940,2022-01-19 10:20:00+05:30,18003.5,18060.35,18003.5,18053.7,0,2022-01-19,2022,1,19,10:20:00,-50.20000000000073,False
914,122941,2022-01-19 10:25:00+05:30,18003.55,18014.35,17989.15,18003.3,0,2022-01-19,2022,1,19,10:25:00,0.25,False
915,122942,2022-01-19 10:30:00+05:30,18008.6,18021.45,17999.7,18003.75,0,2022-01-19,2022,1,19,10:30:00,4.849999999998545,False
1053,123080,2022-01-21 09:30:00+05:30,17603.45,17605.65,17538.3,17554.35,0,2022-01-21,2022,1,21,09:30:00,49.10000000000218,True
1054,123081,2022-01-21 09:35:00+05:30,17593.1,17623.95,17577.2,17597.15,0,2022-01-21,2022,1,21,09:35:00,-4.05000000000291,False
1055,123082,2022-01-21 09:40:00+05:30,17622.25,17622.55,17583.35,17592.6,0,2022-01-21,2022,1,21,09:40:00,29.650000000001455,False
1056,123083,2022-01-21 09:45:00+05:30,17661.25,17664.5,17613.3,17622.1,0,2022-01-21,2022,1,21,09:45:00,39.150000000001455,False
1057,123084,2022-01-21 09:50:00+05:30,17673.1,17677.9,17644.25,17661.9,0,2022-01-21,2022,1,21,09:50:00,11.19999999999709,False
1058,123085,2022-01-21 09:55:00+05:30,17668.7,17679.25,17652.6,17674.5,0,2022-01-21,2022,1,21,09:55:00,-5.799999999999272,False
1059,123086,2022-01-21 10:00:00+05:30,17637.05,17674.15,17630.95,17668.45,0,2022-01-21,2022,1,21,10:00:00,-31.400000000001455,False
1060,123087,2022-01-21 10:05:00+05:30,17652.55,17657.0,17628.25,17636.8,0,2022-01-21,2022,1,21,10:05:00,15.75,False
1061,123088,2022-01-21 10:10:00+05:30,17631.2,17661.2,17627.35,17653.45,0,2022-01-21,2022,1,21,10:10:00,-22.25,False
1062,123089,2022-01-21 10:15:00+05:30,17604.5,17639.15,17603.8,17630.3,0,2022-01-21,2022,1,21,10:15:00,-25.799999999999272,False
